,0
809,Norberto
810,Norina
811,Norma
812,Novella
813,Nunzia
814,Nunziatina
815,Nunzio
816,Oddo
817,Odoacre
818,Ofelia
819,Olga
820,Olimpia
821,Olindo
822,Oliva
823,Olivia
824,Oliviero
825,Omar 1
826,Ondina
827,Onofrio
828,Orazio
829,Oreste
830,Orfeo
831,Oria
832,Oriana
833,Orietta
834,Orlanda
835,Orlando
836,Ornella
837,Orsina
838,Orsino
839,Orso
840,Orsola
841,Osanna
842,Oscar
843,Osvaldo
844,Otello
845,Ottavia
846,Ottaviano
847,Ottavio
848,Ottone
849,Ottorino
850,Ovidio
851,Palmira
852,Palmiro
853,Pancrazio
854,Panfilo
855,Pantaleone
856,Paola
857,Paolina
858,Paolino
859,Paolo
860,Paride
861,Pasquale
862,Pasqualina
863,Pasqualino
864,Patrizia
865,Patrizio
866,Pellegrino
867,Peppe
868,Peppi 1
869,Peppino
870,Perla
871,Petronilla
872,Pia
873,Pier
874,Piera
875,Pierina
876,Pierino
877,Pierluigi
878,Piero
879,Pierpaolo
880,Pietra
881,Pietrina
882,Pietro
883,Pina
884,Pino
885,Pio
886,Pippo
887,Placida
888,Placido
889,Plinio
890,Polissena
891,Pompeo
892,Ponzio
893,Porfirio
894,Primo
895,Primula
896,Priscilla
897,Prospero
898,Prudenzio
899,Quintino
900,Quinto
901,Quirino
902,Rachele
903,Raffaele
904,Raffaella
905,Raffaello
906,Raimonda
907,Raimondo
908,Raniero
909,Raoul
910,Raul
911,Rebecca
912,Regina
913,Remigio
914,Remo
915,Renata
916,Renato
917,Renza
918,Renzo
919,Riccarda
920,Riccardo
921,Rico
922,Rina 1
923,Rinaldo
924,Rino
925,Rita
926,Roberta
927,Robertina
928,Roberto
929,Rocco
930,Rodolfo
931,Rodrigo
932,Rolando
933,Romana
934,Romano
935,Romeo
936,Romilda
937,Romina
938,Romola
939,Romolo
940,Romualdo
941,Rosa 1
942,Rosalba
943,Rosalia
944,Rosalinda
945,Rosangela
946,Rosanna
947,Rosaria
948,Rosario
949,Rosella
950,Rosetta
951,Rosina
952,Rossa
953,Rossana
954,Rossella
955,Ruben
956,Rubina
957,Rufino
958,Ruggero
959,Ruggiero
960,Sabina
961,Sabino
962,Sabrina
963,Salomè
964,Salvatore
965,Salvatrice
966,Salvio
967,Salvo
968,Samanta
969,Samantha
970,Samuela 1
971,Samuele
972,Sandra
973,Sandro
974,Sansone
975,Santa 1
976,Sante
977,Santi
978,Santina
979,Santino
980,Santo
981,Santuzza
982,Sara
983,Saturnino
984,Saveria
985,Saverio
986,Savina
987,Savino
988,Savio
989,Scevola
990,Scilla
991,Scipione
992,Sebastiana
993,Sebastiano
994,Selvaggia
995,Serafina
996,Serafino
997,Serena
998,Sergio
999,Sesto
1000,Settimio
1001,Settimo
1002,Severina
1003,Severino
1004,Severo
1005,Sibilla
1006,Sigfrido
1007,Sigismondo
1008,Silvana
1009,Silvano
1010,Silverio
1011,Silvestra
1012,Silvestro
1013,Silvia
1014,Silvino
1015,Silvio
1016,Simona
1017,Simone 2
1018,Simonetta
1019,Siria
1020,Sirio
1021,Sisto
1022,Sofia
1023,Sole
1024,Sonia
1025,Stanislao
1026,Stefania
1027,Stefano
1028,Stella 1
1029,Susanna
1030,Sveva
1031,Tacito
1032,Taddeo
1033,Taide
1034,Tamara
1035,Tammaro
1036,Tancredi
1037,Tania
1038,Tatiana
1039,Tecla
1040,Teo
1041,Teobaldo
1042,Teodora
1043,Teodoro
1044,Teodosio
1045,Teofila
1046,Teofilo
1047,Terenzio
1048,Teresa
1049,Terzo
1050,Timoteo
1051,Tina
1052,Tino
1053,Tito
1054,Tiziana
