,0
852,Prosper
853,Prudence
854,Prune
855,Quentin
856,Rachel
857,Rachelle
858,Rainier
859,Raoul
860,Raphaël
861,Raphaëlle
862,Raymond
863,Raymonde
864,Rébecca
865,Régine
866,Régis
867,Reine
868,Rémi
869,Rémy
870,Renard
871,Renaud
872,René
873,Renée
874,Reynaud
875,Richard
876,Robert
877,Roberte
878,Robin
879,Roch
880,Rodolph
881,Rodolphe
882,Rodrigue
883,Roger
884,Roland
885,Rolande
886,Rolland
887,Romain
888,Romaine
889,Romane
890,Romée
891,Roméo
892,Romuald
893,Romy
894,Ronan
895,Rosaire
896,Rosalie
897,Rose
898,Roseline
899,Rose-Marie
900,Rosemonde
901,Rosette
902,Rosine
903,Roxane
904,Roxanne
905,Ruben
906,Sabine
907,Sabrina
908,Sacha
909,Salomé
910,Salomon
911,Samson
912,Samuel
913,Sandra
914,Sandrine
915,Sara
916,Sarah
917,Sasha
918,Scholastique
919,Sébastien
920,Sébastienne
921,Sébire
922,Ségolène
923,Sélène
924,Séphora
925,Séraphin
926,Séraphine
927,Séréna
928,Serge
929,Sergine
930,Sévère
931,Séverin
932,Sévérine
933,Séverine
934,Sibylle
935,Sidonie
936,Simon 1
937,Simone 1
938,Simonne
939,Sixte
940,Sixtine
941,Soan
942,Sohan
943,Solange
944,Solène
945,Soline
946,Sophie
947,Soraya
948,Stanislas
949,Stéphane
950,Stéphanie
951,Sullivan
952,Suzanne
953,Suzette
954,Sybille
955,Sylvain
956,Sylvaine
957,Sylvestre
958,Sylvette
959,Sylviane
960,Sylvianne
961,Sylvie
962,Tancrède
963,Tanguy
964,Tatiana
965,Tatienne
966,Télesphore
967,Thaïs
968,Théa
969,Théo
970,Théodora
971,Théodore
972,Théophile
973,Théotime
974,Thérèse
975,Thibaud
976,Thibault
977,Thibaut
978,Thierry
979,Thomas
980,Timéo
981,Timothé
982,Timothée
983,Tiphaine
984,Tiphanie
985,Toinette
986,Toussaint
987,Tristan
988,Ugène
989,Ulysse
990,Urbain
991,Ursule
992,Vaast
993,Valentin
994,Valentine 2
995,Valère
996,Valérian
997,Valériane
998,Valérie
999,Valéry
1000,Vanessa
1001,Venceslas
1002,Vérène
1003,Véronique
1004,Vespasien
1005,Victoire
1006,Victor
1007,Victoria
1008,Victorien
1009,Victorin
1010,Victorine
1011,Vincent
1012,Vincente
1013,Violette
1014,Virgile
1015,Virginie
1016,Vital
1017,Viviane
1018,Vivianne
1019,Vivien 1
1020,Vivienne
1021,Wanda
1022,Xavier
1023,Yan 3
1024,Yanick
1025,Yanis
1026,Yann
1027,Yannick
1028,Yasmina
1029,Yasmine
1030,Yoan 1
1031,Yoann
1032,Yohan
1033,Yohann
1034,Yolande
1035,Youri
1036,Yseult
1037,Yvan
1038,Yveline
1039,Yvelise
1040,Yves
1041,Yvette
1042,Yvon
1043,Yvonne
1044,Zacharie
1045,Zélie
1046,Zénaïde
1047,Zéphyrine
1048,Zoé
