,0
1127,Hermokrates
1128,Hermolaos
1129,Hero 2
1130,Herodotos
1131,Herodotus
1132,Heroides
1133,Heroidias
1134,Heroidion
1135,Heron
1136,Hesiod
1137,Hesiodos
1138,Hesperos
1139,Hetepheres
1140,Hieronymos
1141,Hieronymus
1142,Higuel
1143,Hilaria
1144,Hilarion
1145,Hilarius
1146,Hild
1147,Hilda
1148,Hildebrand
1149,Hildefons
1150,Hildegard
1151,Hildegund
1152,Hilderic
1153,Hildiberht
1154,Hildiberhtaz
1155,Hildifuns
1156,Hildigardis
1157,Hildigunnr
1158,Hildigunþī
1159,Hildimar
1160,Hildingr
1161,Hildirīks
1162,Hilditrut
1163,Hildiwara
1164,Hildoara
1165,Hildr
1166,Hildræd
1167,Hilperic
1168,Hippocrates
1169,Hippokrates
1170,Hippolytos
1171,Hirom
1172,Hjálmarr
1173,Hjǫrdís
1174,Hlíf
1175,Hlothar
1176,Hlūdaharjaz
1177,Hlūdahildiz
1178,Hlūdawīgą
1179,Hludolf
1180,Hlūdwīg
1181,Hludwig
1182,Hólmfríðr
1183,Hólmgeirr
1184,Homer
1185,Homeros
1186,Horatia
1187,Horatius
1188,Hortensia
1189,Hortensius
1190,Hraban
1191,Hrafn
1192,Hrafnhildr
1193,Hrambert
1194,Hreiðarr
1195,Hreiðunn
1196,Hróaldr
1197,Hróarr
1198,Hrodebert
1199,Hroderich
1200,Hrodger
1201,Hrodland
1202,Hrodohaidis
1203,Hrodperht
1204,Hrodulf
1205,Hrœrekr
1206,Hrolf
1207,Hrólfr
1208,Hrǿríkr
1209,Hroðgar
1210,Hrothgar
1211,Hróðgeirr
1212,Hrōþiberhtaz
1213,Hrōþigaizaz
1214,Hrōþihildiz
1215,Hrōþilandaz
1216,Hroþireiks
1217,Hrōþirīks
1218,Hroþisinþs
1219,Hrōþiwulfaz
1220,Hroðulf
1221,Hrothulf
1222,Hróðulfr
1223,Hróðvaldr
1224,Hrotsuitha
1225,Hruodnand
1226,Hruodsuind
1227,Hubert
1228,Hubertus
1229,Hughard
1230,Hugleikr
1231,Hugo
1232,Hugubert
1233,Huguo
1234,Hulderic
1235,Humbert
1236,Hunbeorht
1237,Hunberht
1238,Hunfrid
1239,Hursamundō
1240,Hutaosa
1241,Hyacinthus
1242,Hyakinthos
1243,Hyginos
1244,Hyginus
1245,Hypatia
1246,Hypatos
1247,Iahmesu
1248,Ianuarius
1249,Iarlaithe
1250,Iason
1251,Ida
1252,Idalia
1253,Ima
1254,Imhotep
1255,Inga
1256,Ingi
1257,Ingibjǫrg
1258,Ingigerðr
1259,Ingimárr
1260,Ingo
1261,Ingólfr
1262,Ingomar
1263,Ingram
1264,Ingríðr
1265,Ingulf
1266,Ingumēraz
1267,Ingunn
1268,Ingvildr
1269,Iorwerth
1270,Iovianus
1271,Iovita
1272,Irenaeus
1273,Irene
1274,Ireneus
1275,Irma
1276,Isa 3
1277,Isbrand
1278,Ishild
1279,Isidora
1280,Isidoros
1281,Isocrates
1282,Isokrates
1283,Íte
1284,Iðunn
1285,Iudgual
1286,Iudhail
1287,Iudris
1288,Iulia
1289,Iuliana
1290,Iulianus
1291,Iulius
1292,Iunia
1293,Iunius
1294,Iuvenalis
1295,Ívarr
1296,Ivo 1
1297,Janaka
1298,Januarius
1299,Jarl
1300,Jayadeva
1301,Jóarr
1302,Jórunnr
1303,Jósteinn
1304,Jovian
1305,Judda
1306,Julia
1307,Juliana
1308,Julius
1309,Junia
1310,Junius
1311,Kabujiya
1312,Kálfr
1313,Kalidasa
1314,Kallias
1315,Kallikrates
1316,Kallinikos
1317,Kallippos
1318,Kallisto
1319,Kallistos
1320,Kallistrate
1321,Kambujiya
1322,Kambyses
1323,Kári
1324,Karl
1325,Karpos
1326,Kassandra
1327,Kassandros
1328,Katla
1329,Ketill
1330,Ketillaug
1331,Ketilríðr
1332,Khafra
1333,Khafre
1334,Khnum-Khufu
1335,Khshayarsha
