,0
931,Tilo
932,Tim
933,Timo 1
934,Timo 2
935,Timotheus
936,Tina
937,Titus
938,Tobias
939,Tom 1
940,Toni 1
941,Torben
942,Torsten
943,Traudl
944,Traugott
945,Trudi
946,Udo 1
947,Ueli
948,Ulf
949,Uli
950,Ulla
951,Ulli
952,Ulrich
953,Ulrike
954,Urban
955,Urs
956,Ursel
957,Ursula
958,Uschi
959,Uta
960,Ute
961,Utz
962,Uwe
963,Valentin
964,Valentina
965,Valeria
966,Valerie
967,Valeska
968,Vanessa
969,Veit
970,Vera 1
971,Verena
972,Veronika
973,Victoria
974,Viktor
975,Viktoria
976,Vilma
977,Vinzent
978,Vinzenz
979,Viola
980,Volker
981,Volkhard
982,Volkmar
983,Vreni
984,Walburga
985,Waldemar
986,Walpurga
987,Walter
988,Walther
989,Waltraud
990,Waltraut
991,Wanda
992,Wendel
993,Wendelin
994,Wenzel
995,Wenzeslaus
996,Werner
997,Wernher
998,Werther
999,Wetzel
1000,Wibke
1001,Wiebke
1002,Wiegand
1003,Wieland
1004,Wigand
1005,Wigbert
1006,Wilfried
1007,Wilhelm
1008,Wilhelmina
1009,Wilhelmine
1010,Willi
1011,Willibald
1012,Willy
1013,Wilma
1014,Wiltrud
1015,Winfried
1016,Wolf
1017,Wolfdietrich
1018,Wolfgang
1019,Wolfhard
1020,Wolfram
1021,Wulf
1022,Xaver
1023,Yvonne
1024,Zenzi
1025,Zilla
1026,Ziska
1027,Zita 1
1028,Zoe
